UserId,RecipeId,LikeCount,DislikeCount,ViewsCount,Rating,CommentLength,DonatedAmount
85c9deac-c0c9-4a18-85b1-fb8c609e1fee,6d564402-1f12-4a7f-b6cb-020d2b4057c0,0,0,0,4,0,0
8eb82312-83ec-46d4-886e-033af746d9b9,68fed149-a25d-42fd-9e44-036491e2a2f1,1,0,1,3,0,0
9822f7b1-2013-45c4-a54b-0f7ba2cfee39,68fed149-a25d-42fd-9e44-036491e2a2f1,1,0,0,3,0,0
85ab2c44-7bb7-4b79-83e4-12a78587efa0,68fed149-a25d-42fd-9e44-036491e2a2f1,0,0,0,1,0,0
4b6956c3-9d66-4fab-a5dd-14863d2e1107,68fed149-a25d-42fd-9e44-036491e2a2f1,1,0,0,3,0,0
43564f8b-c7f3-45a8-a595-149eb1527111,68fed149-a25d-42fd-9e44-036491e2a2f1,1,0,0,3,0,0
43fd959c-ab25-4775-9c6e-267a09632ca6,68fed149-a25d-42fd-9e44-036491e2a2f1,0,0,1,3,0,0
151c4a47-3950-4d2c-b60e-2c5efc22b3cc,68fed149-a25d-42fd-9e44-036491e2a2f1,0,0,1,3,0,0
cc0268d8-0ed9-4b7b-be9b-3114a793577e,68fed149-a25d-42fd-9e44-036491e2a2f1,0,0,1,3,0,0
082a025c-9e3a-44ef-a77f-32d605511613,68fed149-a25d-42fd-9e44-036491e2a2f1,1,0,0,3,0,0
6c019a6f-d9e0-4ab6-b709-35e8c86865a7,68fed149-a25d-42fd-9e44-036491e2a2f1,1,0,0,3,0,0
9272e211-a96c-4d67-ba47-4715993f36c5,68fed149-a25d-42fd-9e44-036491e2a2f1,1,0,0,3,0,0
b2e5d1a9-ea68-4e3d-adce-5b1ae4c805e8,68fed149-a25d-42fd-9e44-036491e2a2f1,0,0,0,2,0,0
be68a3a4-447d-4e7f-aa65-5e31be7e10f8,68fed149-a25d-42fd-9e44-036491e2a2f1,1,0,0,3,88,0
3219072b-6b8a-44fc-90ce-61042954099f,68fed149-a25d-42fd-9e44-036491e2a2f1,0,0,1,3,0,0
0fade7cb-9c4d-4bcf-8c4c-6192e84752e3,68fed149-a25d-42fd-9e44-036491e2a2f1,0,1,0,3,0,0
c0cc1a5d-305f-4307-85b9-6314a6abf637,68fed149-a25d-42fd-9e44-036491e2a2f1,0,0,1,3,0,0
19a535a1-02ba-45a8-a378-6ba671a87f17,68fed149-a25d-42fd-9e44-036491e2a2f1,0,0,1,3,0,0
7b3c6e6e-ef6a-42d9-b096-714277012d4b,68fed149-a25d-42fd-9e44-036491e2a2f1,0,0,0,3,67,0
ecf609eb-7b49-4a4b-b555-8305fc33e6c6,68fed149-a25d-42fd-9e44-036491e2a2f1,0,1,0,3,0,0
11ff12ab-42cf-4923-ac51-8b98895eeed3,68fed149-a25d-42fd-9e44-036491e2a2f1,0,0,1,3,0,0
8578b635-0ad3-4532-b3c9-a34b9baa762b,68fed149-a25d-42fd-9e44-036491e2a2f1,0,0,0,3,28,0
f6284bd9-6fa4-43e4-923d-b4e864a23b8a,68fed149-a25d-42fd-9e44-036491e2a2f1,0,0,1,3,0,0
d331d6a5-a871-4d4f-82b8-b8bc918db78e,68fed149-a25d-42fd-9e44-036491e2a2f1,0,0,0,3,68,0
9baf82ff-a3a1-47ac-acf2-c99a6f13cfb3,68fed149-a25d-42fd-9e44-036491e2a2f1,0,0,1,3,0,0
57170fd2-e8f6-449d-8965-cdb64c8d050f,68fed149-a25d-42fd-9e44-036491e2a2f1,0,0,0,3,0,33.67
8a7cf4df-1a08-4271-9729-d15b16d47c9c,68fed149-a25d-42fd-9e44-036491e2a2f1,0,0,0,3,39,0
b6583209-64de-45b5-89e4-d4d52f4d725c,68fed149-a25d-42fd-9e44-036491e2a2f1,1,0,0,3,0,0
5b2623aa-bca2-4bc5-a4b2-03135356b916,b85f2e54-b0d1-4216-8911-040b275617cf,0,0,1,3,0,0
de37a239-74fb-4233-b790-04f77cbb89bf,b85f2e54-b0d1-4216-8911-040b275617cf,0,0,0,3,54,0
e5d11b86-d098-4496-b5cf-07154214d9b1,b85f2e54-b0d1-4216-8911-040b275617cf,1,0,0,3,0,0
806b00f0-7d7e-4509-96d7-168e99eb45cb,b85f2e54-b0d1-4216-8911-040b275617cf,1,0,0,3,0,0
6e5e7154-bd3b-403a-9f91-199af44e6958,b85f2e54-b0d1-4216-8911-040b275617cf,1,0,0,3,0,0
517ccb59-0394-4cb1-9881-2163535500cf,b85f2e54-b0d1-4216-8911-040b275617cf,1,0,0,3,0,0
5703cebb-a4d8-4996-888a-2429a95def13,b85f2e54-b0d1-4216-8911-040b275617cf,1,0,0,3,0,0
24d2445f-ae23-40f3-858d-246f7b49401c,b85f2e54-b0d1-4216-8911-040b275617cf,1,0,0,3,0,0
6c019a6f-d9e0-4ab6-b709-35e8c86865a7,b85f2e54-b0d1-4216-8911-040b275617cf,1,0,0,3,0,0
4caf1a5e-bc7b-48f9-9048-40eae4909691,b85f2e54-b0d1-4216-8911-040b275617cf,0,0,0,3,73,0
d330ff2a-1bce-48a2-8709-431cae5e75e8,b85f2e54-b0d1-4216-8911-040b275617cf,1,0,0,3,0,0
9272e211-a96c-4d67-ba47-4715993f36c5,b85f2e54-b0d1-4216-8911-040b275617cf,0,0,1,3,0,0
3219072b-6b8a-44fc-90ce-61042954099f,b85f2e54-b0d1-4216-8911-040b275617cf,1,0,1,3,0,0
81b7fe5d-f627-4bdb-8ed2-783b3cb4c81c,b85f2e54-b0d1-4216-8911-040b275617cf,0,0,1,3,0,0
4d4ae81e-486b-42d2-b082-82336e34f5d4,b85f2e54-b0d1-4216-8911-040b275617cf,1,0,0,3,0,0
3f8746e0-b088-4f4b-8a13-90ff3c9274e9,b85f2e54-b0d1-4216-8911-040b275617cf,0,0,0,3,58,0
1524dfe1-a736-40a7-a809-95a0c4428061,b85f2e54-b0d1-4216-8911-040b275617cf,1,0,0,3,0,0
d7fe865d-4188-4ec1-9885-a1fdbd652efc,b85f2e54-b0d1-4216-8911-040b275617cf,0,0,0,4,0,0
6f5f3622-7d56-403f-a34a-a6d5495c30f9,b85f2e54-b0d1-4216-8911-040b275617cf,1,0,0,3,0,0
7e95814a-2213-4866-813b-a7c51a8aeec9,b85f2e54-b0d1-4216-8911-040b275617cf,0,0,1,3,0,0
f6284bd9-6fa4-43e4-923d-b4e864a23b8a,b85f2e54-b0d1-4216-8911-040b275617cf,0,0,0,4,0,0
d7dbf9fb-fb04-47c5-a94c-b95616a63492,b85f2e54-b0d1-4216-8911-040b275617cf,0,0,1,3,0,0
9de662a2-97fd-4bb1-b02f-c4f226d16ea5,b85f2e54-b0d1-4216-8911-040b275617cf,1,0,1,3,0,0
317bdc40-e029-4fb1-979e-e5ed3b7d6573,b85f2e54-b0d1-4216-8911-040b275617cf,0,0,1,3,0,0
36ecd77c-bf1d-4130-9f63-e61916a6a9f3,b85f2e54-b0d1-4216-8911-040b275617cf,1,0,0,3,0,0
40618180-dfbb-44ba-b8b8-f1b09f8b7c44,b85f2e54-b0d1-4216-8911-040b275617cf,1,0,0,4,0,0
357343bd-170f-4664-ab27-f2b59bd6447e,b85f2e54-b0d1-4216-8911-040b275617cf,1,0,0,3,0,0
d0d7ff13-b66b-4efa-9a1f-faf5df64b3e2,b85f2e54-b0d1-4216-8911-040b275617cf,1,0,0,3,0,0
82f021c0-5d7a-4813-a2d9-fdc048593bf9,b85f2e54-b0d1-4216-8911-040b275617cf,0,0,1,3,0,0
9ae42cc0-fe1c-44ba-a00a-0681444df0ec,ed91d7e7-6a0a-4ca2-a4d7-04333e93dc31,0,0,1,3,0,0
d3c5f1f8-3a9e-4c0d-abbf-0715aa33a150,ed91d7e7-6a0a-4ca2-a4d7-04333e93dc31,0,0,1,3,0,0
0024af11-2111-49bb-8ce7-213b2ee0d33f,ed91d7e7-6a0a-4ca2-a4d7-04333e93dc31,0,0,0,3,0,12.63
5caae93f-ff3c-4403-96bb-2685ad233a7e,ed91d7e7-6a0a-4ca2-a4d7-04333e93dc31,0,0,1,3,0,0
6f91dd86-a7d9-4499-836b-3c523bf88495,ed91d7e7-6a0a-4ca2-a4d7-04333e93dc31,0,0,0,3,79,0
9272e211-a96c-4d67-ba47-4715993f36c5,ed91d7e7-6a0a-4ca2-a4d7-04333e93dc31,0,1,0,3,0,0
a1377f4e-5c30-4035-8a1f-4d355902851a,ed91d7e7-6a0a-4ca2-a4d7-04333e93dc31,0,0,0,3,0,0
42b2aeeb-c658-458b-a519-65a3365f4f48,ed91d7e7-6a0a-4ca2-a4d7-04333e93dc31,0,0,0,1,0,0
7e6120b7-9009-4874-8154-68faadfc0bbd,ed91d7e7-6a0a-4ca2-a4d7-04333e93dc31,0,0,1,3,0,0
2abf99d2-4688-4af6-8146-7235ba6848d5,ed91d7e7-6a0a-4ca2-a4d7-04333e93dc31,1,0,0,3,0,0
f7760d04-e650-4d77-8be6-75c8d703daf2,ed91d7e7-6a0a-4ca2-a4d7-04333e93dc31,0,0,1,3,0,0
3ca5296f-0f8e-49ee-8114-84171bb93a4c,ed91d7e7-6a0a-4ca2-a4d7-04333e93dc31,0,1,0,3,0,0
11ff12ab-42cf-4923-ac51-8b98895eeed3,ed91d7e7-6a0a-4ca2-a4d7-04333e93dc31,0,0,1,3,0,0
632d9f2d-686c-4760-811a-909bbfcd4de1,ed91d7e7-6a0a-4ca2-a4d7-04333e93dc31,0,0,1,3,0,0
1524dfe1-a736-40a7-a809-95a0c4428061,ed91d7e7-6a0a-4ca2-a4d7-04333e93dc31,0,0,1,3,0,0
d591dc4d-09a9-46a5-9fed-acdd5ae1fedb,ed91d7e7-6a0a-4ca2-a4d7-04333e93dc31,0,0,1,3,0,0
f75a3028-c420-43e3-9816-b4b71a569e44,ed91d7e7-6a0a-4ca2-a4d7-04333e93dc31,0,1,0,3,0,0
d7dbf9fb-fb04-47c5-a94c-b95616a63492,ed91d7e7-6a0a-4ca2-a4d7-04333e93dc31,0,0,0,3,0,0
9de662a2-97fd-4bb1-b02f-c4f226d16ea5,ed91d7e7-6a0a-4ca2-a4d7-04333e93dc31,0,0,1,3,0,0
9baf82ff-a3a1-47ac-acf2-c99a6f13cfb3,ed91d7e7-6a0a-4ca2-a4d7-04333e93dc31,0,0,0,5,0,0
8a7cf4df-1a08-4271-9729-d15b16d47c9c,ed91d7e7-6a0a-4ca2-a4d7-04333e93dc31,0,0,1,3,0,0
bf4bbe92-9324-42a5-bd39-f7c001dbe927,ed91d7e7-6a0a-4ca2-a4d7-04333e93dc31,0,0,0,3,0,42.79
bcde5759-f418-4b0f-ab4a-f984293ab4c5,ed91d7e7-6a0a-4ca2-a4d7-04333e93dc31,1,0,0,3,0,0
c4f7503f-c7ce-4b1d-a5f0-0fd20b3b7928,b1758814-e875-4655-8aa6-066389213956,1,0,0,3,0,0
8d622192-fe1a-4928-8601-152cd81af022,b1758814-e875-4655-8aa6-066389213956,0,0,1,3,0,0
bb4077ec-0bdd-4c46-a413-159bd3b5acd9,b1758814-e875-4655-8aa6-066389213956,0,0,0,3,0,54.36
806b00f0-7d7e-4509-96d7-168e99eb45cb,b1758814-e875-4655-8aa6-066389213956,0,0,1,3,0,0
406a27c9-93d1-4da8-b3be-1a28607b37a3,b1758814-e875-4655-8aa6-066389213956,1,0,0,3,0,0
f4aaadb1-4f25-4291-b832-23c6041555d4,b1758814-e875-4655-8aa6-066389213956,0,0,0,3,31,0
af0a735f-b3eb-4859-8ed6-2708adb547a8,b1758814-e875-4655-8aa6-066389213956,0,0,1,3,0,0
f3dc13c8-320b-4ce7-a447-5f0a05d447af,b1758814-e875-4655-8aa6-066389213956,0,0,0,3,93,0
c0cc1a5d-305f-4307-85b9-6314a6abf637,b1758814-e875-4655-8aa6-066389213956,0,0,1,3,0,0
3b0859e7-0899-4432-af4e-696e9cc7a9b0,b1758814-e875-4655-8aa6-066389213956,0,0,1,1,0,0
e61facd3-adff-46c7-9c4a-82a0e904b57f,b1758814-e875-4655-8aa6-066389213956,0,0,1,3,0,0
ecd3ad03-329e-4d09-88e5-8340faa9e350,b1758814-e875-4655-8aa6-066389213956,0,0,0,5,0,0
0a2025ec-77f3-420f-92c0-a1fd1d656c98,b1758814-e875-4655-8aa6-066389213956,0,0,1,3,0,0
8578b635-0ad3-4532-b3c9-a34b9baa762b,b1758814-e875-4655-8aa6-066389213956,0,0,0,3,50,0
795a1718-e130-4a28-8b87-b381031dcdfe,b1758814-e875-4655-8aa6-066389213956,0,0,1,3,0,0
b43d4983-517d-4c45-95be-b4f52c2b3ce5,b1758814-e875-4655-8aa6-066389213956,0,0,0,3,0,43.35
2b48aacb-8f95-43a0-b977-c444123c9dae,b1758814-e875-4655-8aa6-066389213956,1,0,0,3,0,0
b7a0c266-dc16-4870-8879-c4c0ec362cc7,b1758814-e875-4655-8aa6-066389213956,0,0,0,3,91,0
2142a137-904a-4d79-8355-d0ae6b250413,b1758814-e875-4655-8aa6-066389213956,0,0,1,3,0,0
1ac18f35-776f-4277-a423-e761fe15086b,b1758814-e875-4655-8aa6-066389213956,0,0,0,1,0,0
ebadc65c-d0fd-4ea4-8c1b-f21544015704,b1758814-e875-4655-8aa6-066389213956,0,0,0,3,12,0
d54dbb0e-fae1-46e5-94a8-f64782b30189,b1758814-e875-4655-8aa6-066389213956,0,0,1,3,0,0
85ab2c44-7bb7-4b79-83e4-12a78587efa0,ad7c2d71-4070-4a25-bf0b-071d994856e3,1,0,0,3,0,0
3a20efd7-4d4b-4a9b-8a9b-42cf02675761,ad7c2d71-4070-4a25-bf0b-071d994856e3,0,0,0,3,0,52.08
be68a3a4-447d-4e7f-aa65-5e31be7e10f8,ad7c2d71-4070-4a25-bf0b-071d994856e3,0,0,1,3,0,0
5230ce11-3da3-48b0-9bcf-69f6a6d0d56d,ad7c2d71-4070-4a25-bf0b-071d994856e3,0,0,1,3,0,0
f618edfe-7f3d-4e36-98fb-6d5de2c218c9,ad7c2d71-4070-4a25-bf0b-071d994856e3,2,0,0,3,0,0
5af7cd37-b1cb-43d9-b11d-70a2bbc9a57e,ad7c2d71-4070-4a25-bf0b-071d994856e3,0,0,0,3,0,24.4
625f4faa-c003-4340-ab08-769ae77fcf7f,ad7c2d71-4070-4a25-bf0b-071d994856e3,0,0,0,3,90,0
93ca9c71-e8d5-4541-9a54-81e495c180b2,ad7c2d71-4070-4a25-bf0b-071d994856e3,1,0,0,3,0,0
37cb9ecb-7d90-42ad-a092-d00707b3176b,ad7c2d71-4070-4a25-bf0b-071d994856e3,1,0,0,3,0,0
85c9deac-c0c9-4a18-85b1-fb8c609e1fee,ad7c2d71-4070-4a25-bf0b-071d994856e3,0,0,0,3,19,0
c4f7503f-c7ce-4b1d-a5f0-0fd20b3b7928,e39b29cd-d389-4974-a295-08bc35ed5ea8,2,0,0,3,0,0
f4aaadb1-4f25-4291-b832-23c6041555d4,e39b29cd-d389-4974-a295-08bc35ed5ea8,1,0,0,3,0,0
06483ab6-1346-44e2-9460-268977b6cc5d,e39b29cd-d389-4974-a295-08bc35ed5ea8,2,0,0,2,0,0
5ce9b3ba-8b2b-4a77-a6eb-4caf2dde4374,e39b29cd-d389-4974-a295-08bc35ed5ea8,1,0,0,3,66,0
84ce8033-ff9b-445e-a59f-51178d83c1ad,e39b29cd-d389-4974-a295-08bc35ed5ea8,0,1,0,3,0,0
3f447a11-9654-4f95-b365-5140bf1c45f5,e39b29cd-d389-4974-a295-08bc35ed5ea8,0,0,1,3,0,0
0e4fe876-631f-4a4b-ab59-5637d79f6a1d,e39b29cd-d389-4974-a295-08bc35ed5ea8,0,0,0,3,84,0
f3dc13c8-320b-4ce7-a447-5f0a05d447af,e39b29cd-d389-4974-a295-08bc35ed5ea8,0,0,0,2,0,0
c0cc1a5d-305f-4307-85b9-6314a6abf637,e39b29cd-d389-4974-a295-08bc35ed5ea8,0,0,0,3,46,0
de273583-197d-46cd-b882-647bcd45f9ce,e39b29cd-d389-4974-a295-08bc35ed5ea8,0,0,1,3,0,0
7e6120b7-9009-4874-8154-68faadfc0bbd,e39b29cd-d389-4974-a295-08bc35ed5ea8,1,0,0,3,0,0
f7760d04-e650-4d77-8be6-75c8d703daf2,e39b29cd-d389-4974-a295-08bc35ed5ea8,1,0,0,3,0,0
93ca9c71-e8d5-4541-9a54-81e495c180b2,e39b29cd-d389-4974-a295-08bc35ed5ea8,1,0,0,3,0,0
8faa70fd-0d57-4b01-8d7a-8a3383495c69,e39b29cd-d389-4974-a295-08bc35ed5ea8,0,0,1,3,0,0
8fb0ca60-6ef5-4c72-acb4-91a107d9b08e,e39b29cd-d389-4974-a295-08bc35ed5ea8,1,0,0,3,0,0
795a1718-e130-4a28-8b87-b381031dcdfe,e39b29cd-d389-4974-a295-08bc35ed5ea8,0,0,0,5,0,0
9baf82ff-a3a1-47ac-acf2-c99a6f13cfb3,e39b29cd-d389-4974-a295-08bc35ed5ea8,0,0,1,3,0,0
37cb9ecb-7d90-42ad-a092-d00707b3176b,e39b29cd-d389-4974-a295-08bc35ed5ea8,0,0,0,5,0,0
812fc0fb-e7bf-4d66-aa41-dd637b4ec44c,e39b29cd-d389-4974-a295-08bc35ed5ea8,1,0,0,3,0,0
f85fd255-6a41-4413-b329-e22fa42a8ec2,e39b29cd-d389-4974-a295-08bc35ed5ea8,1,0,0,3,0,0
f2c212ba-ce9b-4790-a93a-e62d9e9d8c7f,e39b29cd-d389-4974-a295-08bc35ed5ea8,0,0,0,3,0,52.53
61975099-c132-41b2-ac1b-f518d93905a3,e39b29cd-d389-4974-a295-08bc35ed5ea8,0,0,0,3,80,0
bf4bbe92-9324-42a5-bd39-f7c001dbe927,e39b29cd-d389-4974-a295-08bc35ed5ea8,1,0,0,3,0,0
e5d11b86-d098-4496-b5cf-07154214d9b1,f2147650-5ea2-431a-9363-094267fd41d8,0,0,0,3,0,45.99
98c4511b-4ea1-4e7b-acb3-08be43bcb34e,f2147650-5ea2-431a-9363-094267fd41d8,0,0,1,3,0,0
9822f7b1-2013-45c4-a54b-0f7ba2cfee39,f2147650-5ea2-431a-9363-094267fd41d8,1,0,0,3,0,0
8d622192-fe1a-4928-8601-152cd81af022,f2147650-5ea2-431a-9363-094267fd41d8,0,0,1,3,0,0
6c019a6f-d9e0-4ab6-b709-35e8c86865a7,f2147650-5ea2-431a-9363-094267fd41d8,1,0,0,3,0,0
c01307ee-dd1e-42f0-b312-3765703a17bd,f2147650-5ea2-431a-9363-094267fd41d8,0,0,1,3,0,0
fa0354d8-c40e-402a-877a-377536e7a6db,f2147650-5ea2-431a-9363-094267fd41d8,0,0,1,3,0,0
84ce8033-ff9b-445e-a59f-51178d83c1ad,f2147650-5ea2-431a-9363-094267fd41d8,1,0,0,3,0,0
d03ab9f4-7316-405e-9330-5701d1bc1bb0,f2147650-5ea2-431a-9363-094267fd41d8,0,0,1,3,0,0
b2e5d1a9-ea68-4e3d-adce-5b1ae4c805e8,f2147650-5ea2-431a-9363-094267fd41d8,1,0,0,3,0,0
42b2aeeb-c658-458b-a519-65a3365f4f48,f2147650-5ea2-431a-9363-094267fd41d8,0,0,0,3,59,0
7d59fcc7-8738-4ea7-93e9-687a4991ea29,f2147650-5ea2-431a-9363-094267fd41d8,0,1,0,3,0,0
be761da5-8bae-41a1-a11d-6a4957adb678,f2147650-5ea2-431a-9363-094267fd41d8,1,0,0,3,0,0
7b3c6e6e-ef6a-42d9-b096-714277012d4b,f2147650-5ea2-431a-9363-094267fd41d8,2,0,0,3,0,0
96f395af-ebdd-4e54-be49-74df43059a93,f2147650-5ea2-431a-9363-094267fd41d8,0,0,1,3,0,0
cff4f966-aedc-41e2-b82d-8c4877e98146,f2147650-5ea2-431a-9363-094267fd41d8,0,0,1,3,0,0
3f8746e0-b088-4f4b-8a13-90ff3c9274e9,f2147650-5ea2-431a-9363-094267fd41d8,0,0,0,3,0,0
1524dfe1-a736-40a7-a809-95a0c4428061,f2147650-5ea2-431a-9363-094267fd41d8,1,0,0,3,0,0
5173a850-cf4d-4c27-85ad-9a40fa7b53aa,f2147650-5ea2-431a-9363-094267fd41d8,0,0,1,3,0,0
57170fd2-e8f6-449d-8965-cdb64c8d050f,f2147650-5ea2-431a-9363-094267fd41d8,0,0,1,3,0,0
8a7cf4df-1a08-4271-9729-d15b16d47c9c,f2147650-5ea2-431a-9363-094267fd41d8,0,0,1,3,0,0
317bdc40-e029-4fb1-979e-e5ed3b7d6573,f2147650-5ea2-431a-9363-094267fd41d8,2,0,0,3,0,0
85c9deac-c0c9-4a18-85b1-fb8c609e1fee,f2147650-5ea2-431a-9363-094267fd41d8,1,0,0,3,0,0
93db97be-e2b7-4057-9e2f-fc719a5da95a,f2147650-5ea2-431a-9363-094267fd41d8,0,0,1,3,36,0
9ae42cc0-fe1c-44ba-a00a-0681444df0ec,86598adb-b3de-40b1-b06f-0958c216be9e,1,0,0,3,0,0
636e7dec-585f-499f-bd0f-17dd353afe0e,86598adb-b3de-40b1-b06f-0958c216be9e,1,0,0,3,0,0
f4aaadb1-4f25-4291-b832-23c6041555d4,86598adb-b3de-40b1-b06f-0958c216be9e,0,0,1,3,0,0
43fd959c-ab25-4775-9c6e-267a09632ca6,86598adb-b3de-40b1-b06f-0958c216be9e,1,0,0,3,0,0
5caae93f-ff3c-4403-96bb-2685ad233a7e,86598adb-b3de-40b1-b06f-0958c216be9e,0,0,0,3,0,32.11
151c4a47-3950-4d2c-b60e-2c5efc22b3cc,86598adb-b3de-40b1-b06f-0958c216be9e,0,0,0,3,86,0
153cbe99-ba52-4c3b-8e4e-5b69ce5b376d,86598adb-b3de-40b1-b06f-0958c216be9e,1,0,0,3,0,0
f3dc13c8-320b-4ce7-a447-5f0a05d447af,86598adb-b3de-40b1-b06f-0958c216be9e,0,0,0,3,87,0
3219072b-6b8a-44fc-90ce-61042954099f,86598adb-b3de-40b1-b06f-0958c216be9e,0,0,1,3,0,0
2abf99d2-4688-4af6-8146-7235ba6848d5,86598adb-b3de-40b1-b06f-0958c216be9e,1,0,0,3,0,0
a80a4c64-1f75-4538-9498-7bb63d3804e4,86598adb-b3de-40b1-b06f-0958c216be9e,2,0,0,3,0,0
55a81bab-a6af-42f3-abd3-8a9b0047dbe7,86598adb-b3de-40b1-b06f-0958c216be9e,0,0,0,3,47,0
3f8746e0-b088-4f4b-8a13-90ff3c9274e9,86598adb-b3de-40b1-b06f-0958c216be9e,0,0,0,3,73,0
8d0d17d9-8858-4610-ba90-9b8fa1f0e012,86598adb-b3de-40b1-b06f-0958c216be9e,1,0,0,3,0,0
