UserId,RecipeId,Timestamp,Liked,Rating,CommentLength,DonatedAmount,ViewsCount,Pref_Vegetarian,Pref_Vegan,Pref_GlutenFree,Pref_Pescatarian,Pref_LowCalorie,Pref_HighProtein,Pref_LowCarb,Pref_LowFat,Pref_LowSugar,Pref_HighFiber,Pref_LowSodium,Calories,Protein,Carbohydrates,Fat,Sugar,Fiber,Sodium,Tag_Vietnamese,Tag_Brazilian,Tag_Chinese,Tag_Caribbean,Tag_Mexican,Tag_African,Tag_Italian,Tag_German,Tag_Indian,Tag_Thai,Tag_Japanese,Tag_Korean,Tag_American,Tag_French,Tag_Mediterranean,Tag_MiddleEastern,Tag_Spanish,Tag_Greek,Tag_Turkish,Meal_Main,Meal_Side,Meal_Soup,Meal_Dessert,Meal_Beverage,Diff_Easy,Diff_Medium,Diff_Hard
6116f896-0d65-4c59-8c8d-61edb00d252d,bd8240c5-5f9b-4a06-ad41-05b1505bb11c,06/19/2025 14:37:16,,1,53,0,597,False,False,True,False,True,False,False,False,False,False,False,230400,16514.6,28870.75,5976.9,9136.601,10080.5,471526,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
5ece9fad-2e5e-4113-9298-c79f940ef63a,bd8240c5-5f9b-4a06-ad41-05b1505bb11c,06/19/2025 14:37:53,,3,42,0,597,False,False,False,False,False,False,False,True,False,False,True,230400,16514.6,28870.75,5976.9,9136.601,10080.5,471526,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
ec5a51f2-a584-47ad-9ea6-162c40875b1b,64ef88fc-1b2d-41a4-9cd5-05e43a661dcc,06/19/2025 14:37:23,,4,53,0,909,False,False,False,False,False,False,True,False,False,False,True,398050,12399.6,63430.4,9713.2,2844,4788,408830,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
819d3fa6-a13e-4738-bf66-574e4a3db41b,64ef88fc-1b2d-41a4-9cd5-05e43a661dcc,06/19/2025 14:38:03,,2,40,0,909,False,False,False,False,True,False,False,False,False,False,False,398050,12399.6,63430.4,9713.2,2844,4788,408830,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
498ff5a7-6b06-4b25-b196-a33f33474402,64ef88fc-1b2d-41a4-9cd5-05e43a661dcc,06/19/2025 14:36:32,,2,39,0,909,False,False,True,True,False,False,True,False,False,False,False,398050,12399.6,63430.4,9713.2,2844,4788,408830,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
41f7cc32-d30a-4eeb-8f81-1e75f682e13f,16ab79c5-d664-463c-99f2-072d5fc03675,06/19/2025 14:55:07,,2,41,0,859,False,False,False,True,False,False,False,True,False,True,False,120017,11114.38,5133.2397,5572.88,3569.92,502.4,322739,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
640c56b2-c5aa-4c03-8b34-440b01d4ecb4,16ab79c5-d664-463c-99f2-072d5fc03675,06/19/2025 14:37:15,,5,31,0,859,False,False,True,False,True,False,False,False,True,False,False,120017,11114.38,5133.2397,5572.88,3569.92,502.4,322739,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
76433fb2-7e82-48ab-8838-750fd8e38ff9,16ab79c5-d664-463c-99f2-072d5fc03675,06/19/2025 14:37:31,,5,49,0,859,False,False,False,False,True,False,False,False,True,True,False,120017,11114.38,5133.2397,5572.88,3569.92,502.4,322739,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
62eb6c67-fea9-4778-8cf0-76151bf9deed,16ab79c5-d664-463c-99f2-072d5fc03675,06/19/2025 14:36:50,,2,36,0,859,True,False,False,False,False,False,False,False,True,True,False,120017,11114.38,5133.2397,5572.88,3569.92,502.4,322739,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
82f44228-9b6d-4059-a614-c2ebca38e4d4,16ab79c5-d664-463c-99f2-072d5fc03675,06/19/2025 14:37:14,,1,45,0,859,False,False,False,False,False,False,False,True,False,False,False,120017,11114.38,5133.2397,5572.88,3569.92,502.4,322739,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
da67877f-f534-4fdc-aee3-c5df11ed2867,16ab79c5-d664-463c-99f2-072d5fc03675,06/19/2025 14:37:20,,4,35,0,859,False,False,False,False,True,False,False,False,False,False,False,120017,11114.38,5133.2397,5572.88,3569.92,502.4,322739,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
a9b4e2b8-44a3-41c6-be19-c760681fce46,16ab79c5-d664-463c-99f2-072d5fc03675,06/19/2025 14:37:39,,3,41,0,859,False,False,True,False,False,False,False,False,False,False,False,120017,11114.38,5133.2397,5572.88,3569.92,502.4,322739,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
e4ece1f9-125a-4d1b-bdca-fc7068663040,16ab79c5-d664-463c-99f2-072d5fc03675,06/19/2025 14:37:23,,3,42,0,859,False,False,False,False,True,False,False,False,False,False,False,120017,11114.38,5133.2397,5572.88,3569.92,502.4,322739,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
fe95cda5-25ea-4a8c-b9ec-312cc8233811,929d3723-7a5a-4198-b482-08e0f584d143,06/19/2025 14:36:46,,2,34,0,967,False,False,True,False,False,False,False,False,False,False,False,352325,12846.5,24195,22155.5,4911.5,1225.5,358684,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
e59c224e-e516-4e18-a6da-3262eb19f8ac,929d3723-7a5a-4198-b482-08e0f584d143,06/19/2025 14:37:54,,5,45,0,967,False,False,True,False,False,False,False,False,False,True,True,352325,12846.5,24195,22155.5,4911.5,1225.5,358684,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
15f30fbf-e6f7-4735-a2e8-460e3f742b43,929d3723-7a5a-4198-b482-08e0f584d143,06/19/2025 14:38:07,,4,47,0,967,False,False,False,False,False,False,True,False,False,False,False,352325,12846.5,24195,22155.5,4911.5,1225.5,358684,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
e57b7bab-62bf-4168-9b32-472e5d660b01,929d3723-7a5a-4198-b482-08e0f584d143,06/19/2025 14:38:14,,3,47,0,967,False,True,True,False,False,False,False,False,False,False,True,352325,12846.5,24195,22155.5,4911.5,1225.5,358684,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
7a201fcc-96c4-4caa-95a8-4b8fae276b54,929d3723-7a5a-4198-b482-08e0f584d143,06/19/2025 14:38:16,,4,31,0,967,False,False,False,False,False,False,False,True,False,False,True,352325,12846.5,24195,22155.5,4911.5,1225.5,358684,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
24157f13-e809-4a78-8312-554ec883d313,929d3723-7a5a-4198-b482-08e0f584d143,06/19/2025 14:37:50,,5,46,0,967,False,False,False,False,False,False,False,False,False,True,False,352325,12846.5,24195,22155.5,4911.5,1225.5,358684,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3e69d0e9-6290-4575-a4a0-9515523bbc7f,929d3723-7a5a-4198-b482-08e0f584d143,06/19/2025 14:37:19,,5,43,0,967,False,False,False,True,False,False,False,False,False,False,False,352325,12846.5,24195,22155.5,4911.5,1225.5,358684,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
ab23108a-772a-41ed-9acd-999580156b93,929d3723-7a5a-4198-b482-08e0f584d143,06/19/2025 14:37:29,,4,55,0,967,False,False,True,False,False,True,False,False,False,True,False,352325,12846.5,24195,22155.5,4911.5,1225.5,358684,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
498ff5a7-6b06-4b25-b196-a33f33474402,929d3723-7a5a-4198-b482-08e0f584d143,06/19/2025 14:37:40,,5,46,0,967,False,False,True,True,False,False,True,False,False,False,False,352325,12846.5,24195,22155.5,4911.5,1225.5,358684,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
14cf84e7-808c-43a0-b8e0-335b591286af,9dc395fb-e688-42f3-9145-0b86655e95d1,06/19/2025 14:37:11,,4,38,0,880,False,False,False,False,True,False,False,False,False,True,False,37605,1095.4,4634.5,1706.2,129.9,83,41580,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2b2c9d60-2dd4-462f-aede-5831f72ba4e6,9dc395fb-e688-42f3-9145-0b86655e95d1,06/19/2025 14:36:33,,2,35,0,880,False,False,False,False,False,True,True,False,False,False,False,37605,1095.4,4634.5,1706.2,129.9,83,41580,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
6d627371-315e-4d20-82be-d24f8ef2674d,9dc395fb-e688-42f3-9145-0b86655e95d1,06/19/2025 14:36:48,,2,45,0,880,False,False,True,False,False,False,False,True,False,False,False,37605,1095.4,4634.5,1706.2,129.9,83,41580,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
dfb991e7-2987-4c51-965f-1f0e60544ed1,e0937cfe-41a0-46b1-8209-0b99ad5488a1,06/19/2025 14:36:50,,2,48,0,139,False,False,False,False,False,False,True,False,False,False,False,472100,17214,74212,11684,10130,13451,298070,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
57d31957-9991-42f4-aa6c-3186a464e908,e0937cfe-41a0-46b1-8209-0b99ad5488a1,06/19/2025 14:37:41,,4,57,0,139,False,False,False,False,False,False,False,True,True,False,False,472100,17214,74212,11684,10130,13451,298070,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
aad2c226-e5ef-4196-b001-c7701320b8ef,e0937cfe-41a0-46b1-8209-0b99ad5488a1,06/19/2025 14:37:03,,5,47,0,139,False,False,False,False,False,True,True,False,False,True,False,472100,17214,74212,11684,10130,13451,298070,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
e5bbe179-43b9-4994-8959-22f43d3df9e2,a85b1db0-c205-422f-b6f9-0f5aa6fc7c33,06/19/2025 14:37:25,,1,34,0,142,False,False,False,False,False,False,False,False,False,False,True,525261.5,11918.686,12444.084,48695.58,1861.792,769.58997,219756,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
3c6a2390-ab21-4003-80e3-2faab8c7014c,a85b1db0-c205-422f-b6f9-0f5aa6fc7c33,06/19/2025 14:37:36,,4,40,0,142,True,False,True,True,False,False,False,False,False,False,False,525261.5,11918.686,12444.084,48695.58,1861.792,769.58997,219756,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
93f441b9-3bab-45be-80f0-81995a0f2444,a85b1db0-c205-422f-b6f9-0f5aa6fc7c33,06/19/2025 14:37:26,,1,71,0,142,True,False,False,False,False,False,False,False,False,True,True,525261.5,11918.686,12444.084,48695.58,1861.792,769.58997,219756,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
7aa98683-e354-462d-9b8f-9ba30069c002,a85b1db0-c205-422f-b6f9-0f5aa6fc7c33,06/19/2025 14:37:57,,3,50,0,142,False,True,False,False,True,False,False,False,False,True,False,525261.5,11918.686,12444.084,48695.58,1861.792,769.58997,219756,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
7c78854b-abf3-42da-a7d0-c51bf860cac8,a85b1db0-c205-422f-b6f9-0f5aa6fc7c33,06/19/2025 14:37:10,,4,34,0,142,False,False,False,False,False,False,False,True,False,False,False,525261.5,11918.686,12444.084,48695.58,1861.792,769.58997,219756,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
bf75773d-ada7-4654-ad4c-2d94e81ac96b,7047c18e-9aa3-439a-9116-0fbd68f1bbdf,06/19/2025 14:36:55,,1,42,0,806,False,False,True,True,False,False,False,False,False,False,False,91422.75,3339.5,11213,4064.325,486.75,2348.125,136133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
d60d7f3a-9553-45f0-b378-3bc7d6e95767,7047c18e-9aa3-439a-9116-0fbd68f1bbdf,06/19/2025 14:38:16,,3,39,0,806,False,False,False,False,False,True,False,True,False,True,False,91422.75,3339.5,11213,4064.325,486.75,2348.125,136133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
9cf78e80-dd16-478b-b924-3d5401abab71,7047c18e-9aa3-439a-9116-0fbd68f1bbdf,06/19/2025 14:38:02,,5,49,0,806,False,False,False,False,False,False,True,False,False,False,False,91422.75,3339.5,11213,4064.325,486.75,2348.125,136133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
b963155e-c588-49d4-91d4-5475ec235bbd,7047c18e-9aa3-439a-9116-0fbd68f1bbdf,06/19/2025 14:37:30,,1,54,0,806,False,False,True,False,False,False,False,False,False,False,False,91422.75,3339.5,11213,4064.325,486.75,2348.125,136133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
e40219db-585e-4d89-9931-7a639d45b4a8,7047c18e-9aa3-439a-9116-0fbd68f1bbdf,06/19/2025 14:37:05,,2,26,0,806,False,False,False,False,False,False,False,False,True,False,False,91422.75,3339.5,11213,4064.325,486.75,2348.125,136133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
6e9a1bc4-1359-4b28-8e24-bb8f0ef4f3c0,7047c18e-9aa3-439a-9116-0fbd68f1bbdf,06/19/2025 14:36:37,,1,33,0,806,True,False,False,False,False,False,False,False,True,True,False,91422.75,3339.5,11213,4064.325,486.75,2348.125,136133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
07d64011-f6d5-4656-9957-cd8b766d8a43,7047c18e-9aa3-439a-9116-0fbd68f1bbdf,06/19/2025 14:36:48,,3,42,0,806,False,False,False,False,True,False,False,False,False,False,False,91422.75,3339.5,11213,4064.325,486.75,2348.125,136133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
c542b700-a8f1-4bfb-b687-f27da753aafe,7047c18e-9aa3-439a-9116-0fbd68f1bbdf,06/19/2025 14:37:03,,2,51,0,806,False,False,True,False,False,True,False,False,False,False,False,91422.75,3339.5,11213,4064.325,486.75,2348.125,136133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
66be0ce0-e574-435f-9183-7a0c997a24f1,8ac0290a-7c3b-4361-acb1-1035ae290710,06/19/2025 14:36:54,,3,45,0,806,True,True,True,False,False,False,False,False,False,False,False,356646.6,17745.57,41844.26,13608.105,7132,3834.02,616844.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
ab23108a-772a-41ed-9acd-999580156b93,8ac0290a-7c3b-4361-acb1-1035ae290710,06/19/2025 14:37:18,,4,31,0,806,False,False,True,False,False,True,False,False,False,True,False,356646.6,17745.57,41844.26,13608.105,7132,3834.02,616844.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
b59dd837-ce22-42f7-a4cf-a4a20b7c537a,8ac0290a-7c3b-4361-acb1-1035ae290710,06/19/2025 14:55:11,,2,37,0,806,False,True,False,False,False,False,False,False,False,False,False,356646.6,17745.57,41844.26,13608.105,7132,3834.02,616844.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1d9cfb83-48f1-45f3-be19-04b6e72ceef4,b8f4f59d-d515-4214-9628-11294f410289,06/19/2025 14:37:14,,4,47,0,979,False,False,False,False,False,True,False,False,True,False,True,347685.44,36643.434,28347.24,10524.3,4867.42,7314,734138.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
640c56b2-c5aa-4c03-8b34-440b01d4ecb4,bb89662e-dccb-423c-9290-15386d8ed9ac,06/19/2025 14:36:56,,5,40,0,477,False,False,True,False,True,False,False,False,True,False,False,83351,4342,11352.9,2389.5,2009.1,407.5,202998,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0016ab55-68fd-46fc-9cd9-6b22861ec2d7,bb89662e-dccb-423c-9290-15386d8ed9ac,06/19/2025 14:37:29,,4,30,0,477,False,True,False,False,False,False,False,False,False,False,False,83351,4342,11352.9,2389.5,2009.1,407.5,202998,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
63435d57-b73c-40cf-99a8-b3dbf4e8c46b,bb89662e-dccb-423c-9290-15386d8ed9ac,06/19/2025 14:38:08,,4,37,0,477,False,False,False,True,False,False,False,False,True,True,False,83351,4342,11352.9,2389.5,2009.1,407.5,202998,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
